transaction_id,user_id,transaction_amount,transaction_type,timestamp,sender_balance_before,sender_balance_after,receiver_id,is_new_receiver,device_id,is_new_device,latitude,longitude,distance_from_usual_location,ip_address,is_new_ip,transactions_last_1_hour,transactions_last_24_hours,average_transaction_amount,amount_deviation_ratio,failed_transaction_count,qr_transaction,merchant_id,merchant_category,merchant_risk_score,account_age_days,fraud_scenario,is_fraud
TXNB5B2CC40,USER2088,1327.7,P2M,2026-08-02 04:53:42.386006,61791.09,60463.39,USER1078,0,DEV7009,0,18.433833,73.724253,14.84,159.93.85.218,0,2,12,2748.36,0.48,0,0,MER6202,Utilities,0.19,1160,LEGITIMATE,0
TXN7EE96196,USER7916,3107.05,P2P,2026-07-19 00:45:42.385786,37834.34,34727.29,USER7334,0,DEV2918,0,18.48937,73.954905,18.23,136.247.50.74,0,1,9,1126.62,2.76,1,0,MER9226,Utilities,0.12,1453,LEGITIMATE,0
TXN591C4E98,USER8146,9745.9,QR,2026-07-15 02:30:42.429125,57701.15,47955.25,USER8967,0,DEV8746,0,18.420854,73.881246,16.08,175.217.223.191,0,0,17,2410.31,4.04,0,1,MER3480,Utilities,0.13,881,LEGITIMATE,0
TXN1112304C,USER7120,8292.39,P2M,2026-06-21 11:04:42.404754,42388.53,34096.14,USER7649,1,DEV9253,0,18.631721,73.784375,9.33,49.209.1.32,0,0,4,3217.36,2.58,0,0,MER5120,Restaurant,0.08,1702,LEGITIMATE,0
TXNB98448B1,USER6963,3522.99,QR,2026-06-12 02:42:42.410370,66805.02,63282.03,USER3981,1,DEV8904,0,18.505377,73.858586,4.59,85.227.26.56,1,3,17,816.65,4.31,1,1,MER3315,Restaurant,0.01,1625,LEGITIMATE,0
TXNDE40B182,USER3495,153247.89,P2M,2026-06-03 16:21:42.439211,16487.38,8981.58,USER8909,1,DEV7037,1,18.473856,73.90254,232.88,241.48.241.213,1,5,1,1476.47,5.08,4,0,MER9326,Restaurant,0.25,1601,ACCOUNT_TAKEOVER,1
TXN36685331,USER2758,349.02,QR,2026-06-12 11:21:42.410904,57145.74,56796.72,USER1739,0,DEV9500,1,18.586851,73.837563,3.31,93.141.218.96,0,1,15,4338.07,0.08,0,1,MER5171,Fuel,0.24,1177,LEGITIMATE,0
TXN6894C830,USER8172,9447.2,QR,2026-07-27 23:07:42.409452,62621.23,53174.03,USER1065,0,DEV5537,1,18.483518,73.734058,9.52,26.198.93.110,0,0,7,2199.98,4.29,1,1,MER8483,Entertainment,0.16,324,LEGITIMATE,0
TXN4C49C337,USER1363,7832.74,QR,2026-07-04 00:13:42.384246,64442.64,56609.9,USER7098,0,DEV4820,1,18.405757,73.850431,14.82,62.195.55.190,0,2,6,799.13,9.8,0,1,MER7605,Grocery,0.21,77,LEGITIMATE,0
TXNB331C241,USER8205,4929.52,QR,2026-07-23 10:54:42.433714,39995.75,35066.23,USER7271,0,DEV4353,0,18.49955,73.970954,14.84,81.163.131.74,1,4,12,4729.28,1.04,1,1,MER3889,Shopping,0.14,1792,LEGITIMATE,0
TXN598BF7F3,USER2088,9883.24,P2P,2026-06-09 04:43:42.427563,47308.02,37424.78,USER5632,1,DEV3641,0,18.540058,73.993267,13.6,114.180.138.30,1,4,1,776.74,12.72,0,0,MER5203,Shopping,0.13,1811,LEGITIMATE,0
TXN0314BC29,USER8700,5362.06,QR,2026-07-19 20:57:42.419809,75639.2,70277.14,USER7571,0,DEV2676,0,18.641802,73.703889,14.29,72.244.202.227,0,2,20,1048.54,5.11,1,1,MER9590,Utilities,0.17,333,LEGITIMATE,0
TXNB23AED31,USER2666,2982.14,P2M,2026-08-05 23:56:42.415842,57511.57,54529.43,USER8324,0,DEV3158,0,18.511697,73.742912,5.27,169.13.189.71,0,3,12,4469.65,0.67,1,0,MER3578,Restaurant,0.28,58,LEGITIMATE,0
TXN9BD7733A,USER6334,3803.49,QR,2026-07-26 16:34:42.430681,74671.57,70868.08,USER8530,0,DEV2095,0,18.63156,73.803377,8.42,46.160.140.201,0,3,1,2225.0,1.71,0,1,MER7753,Travel,0.21,1374,LEGITIMATE,0
TXNC7FDE026,USER7453,3985.47,P2P,2026-08-01 01:49:42.433628,61216.67,57231.2,USER9095,1,DEV8174,0,18.545539,73.980146,11.05,235.6.13.84,0,2,11,592.74,6.72,0,0,MER6518,Grocery,0.23,134,LEGITIMATE,0
TXNED1B9FE6,USER1915,182672.79,P2P,2026-06-02 17:42:42.439256,46561.68,44791.12,USER6662,1,DEV8805,1,18.485077,73.938787,640.67,116.94.236.115,1,9,3,1946.2,0.91,4,0,MER3664,Fuel,0.24,1385,ACCOUNT_TAKEOVER,1
TXN63903CF3,USER3037,4483.53,P2M,2026-07-04 00:22:42.400842,31317.8,26834.27,USER4677,0,DEV2250,0,18.447127,73.87661,2.53,35.142.242.157,0,1,8,1515.0,2.96,0,0,MER4883,Travel,0.18,843,LEGITIMATE,0
TXNF59BE4B6,USER4883,7227.3,P2M,2026-07-16 02:22:42.412802,42445.35,35218.05,USER1178,1,DEV3517,0,18.498893,73.800963,2.16,216.20.127.244,0,1,14,1325.82,5.45,1,0,MER7977,Grocery,0.22,489,LEGITIMATE,0
TXN2335A354,USER7944,3914.44,P2P,2026-06-26 03:41:42.434421,75557.97,71643.53,USER6307,0,DEV8210,0,18.402996,73.781801,18.54,61.137.83.184,0,4,10,2917.11,1.34,1,0,MER4318,Fuel,0.07,742,LEGITIMATE,0
TXNED5B0446,USER3361,2662.89,QR,2026-06-09 15:41:42.429273,96423.84,93760.95,USER2820,1,DEV7286,1,18.623352,73.927955,10.86,30.160.153.16,0,3,14,2692.32,0.99,0,1,MER5150,Fuel,0.27,1197,LEGITIMATE,0
TXNE829ECED,USER3628,7100.45,P2P,2026-06-16 09:29:42.419641,72612.49,65512.04,USER9899,0,DEV1487,1,18.449504,73.82064,17.69,24.226.234.69,0,4,18,4650.11,1.53,0,0,MER8311,Travel,0.17,1720,LEGITIMATE,0
TXN401A6074,USER4180,2814.64,P2M,2026-07-13 15:18:42.381850,28745.76,25931.12,USER1296,0,DEV5915,0,18.526876,73.753978,6.43,136.143.24.51,0,4,11,1973.67,1.43,1,0,MER7691,Utilities,0.23,490,LEGITIMATE,0
TXN872152F3,USER1288,1352.72,P2M,2026-07-13 14:33:42.417416,70750.37,69397.65,USER8314,0,DEV9209,1,18.451519,73.774615,7.82,236.151.202.35,0,3,2,3878.33,0.35,1,0,MER9797,Grocery,0.26,815,LEGITIMATE,0
TXN4538775C,USER9795,9524.22,QR,2026-08-07 19:45:42.419890,94083.07,84558.85,USER7789,0,DEV8530,0,18.433827,73.796507,15.19,153.241.74.82,0,2,4,2369.42,4.02,1,1,MER6268,Fuel,0.26,1860,LEGITIMATE,0
TXNF6C6FA4B,USER3981,2870.8,P2P,2026-06-22 22:31:42.412124,13234.33,10363.53,USER4440,0,DEV4138,0,18.59462,73.75509,19.5,255.118.96.8,0,4,15,1944.28,1.48,1,0,MER8120,Shopping,0.27,332,LEGITIMATE,0
TXN6CBDA349,USER9603,470.12,P2P,2026-07-06 12:43:42.392413,63095.34,62625.22,USER4216,0,DEV6567,1,18.469671,73.806342,11.88,57.74.14.188,0,0,20,1150.75,0.41,1,0,MER5740,Restaurant,0.06,90,LEGITIMATE,0
TXN36B497C6,USER3304,9154.69,P2M,2026-07-27 12:41:42.426131,74020.28,64865.59,USER1830,1,DEV3221,0,18.484377,73.856087,5.81,138.19.218.47,0,1,19,1172.38,7.81,1,0,MER2927,Shopping,0.03,811,LEGITIMATE,0
TXN3764BDA6,USER8333,880.74,P2M,2026-06-30 21:10:42.386671,11376.0,10495.26,USER5895,0,DEV1352,0,18.452038,73.864129,10.89,54.39.149.171,1,4,16,1586.67,0.56,0,0,MER2819,Shopping,0.1,1915,LEGITIMATE,0
TXNA3A982E9,USER3714,7616.13,P2P,2026-06-14 08:39:42.421232,26769.92,19153.79,USER4086,0,DEV3358,0,18.548809,73.824172,1.75,60.40.44.206,0,0,5,959.39,7.94,0,0,MER9396,Travel,0.1,1346,LEGITIMATE,0
TXN1A3ABD8C,USER4774,6879.28,P2P,2026-07-03 00:19:42.395050,11901.11,5021.83,USER7539,1,DEV3146,0,18.526378,73.918747,2.42,78.176.249.145,0,0,6,1246.48,5.52,1,0,MER6862,Shopping,0.28,1122,LEGITIMATE,0
TXNFCE0A6A8,USER7359,5829.61,QR,2026-08-07 13:36:42.390403,35947.47,30117.86,USER6387,0,DEV6628,1,18.63208,73.79998,2.41,74.112.233.233,1,1,8,1714.97,3.4,1,1,MER4015,Travel,0.07,1805,LEGITIMATE,0
TXN2D65068B,USER4340,2890.1,P2M,2026-06-29 05:37:42.398962,80177.1,77287.0,USER1481,0,DEV8819,0,18.413795,73.866174,0.16,215.122.112.237,0,0,10,1988.68,1.45,1,0,MER3009,Travel,0.03,753,LEGITIMATE,0
TXN87E7661A,USER8194,6111.84,P2P,2026-07-11 16:52:42.407903,53068.27,46956.43,USER4494,1,DEV4112,0,18.444066,73.888565,1.88,232.207.83.1,0,0,4,567.24,10.77,0,0,MER2943,Fuel,0.14,1396,LEGITIMATE,0
TXN6B0BFFA9,USER5249,261.5,QR,2026-07-25 22:04:42.388219,66416.04,66154.54,USER8824,0,DEV9871,1,18.413611,73.999157,9.9,252.79.239.64,1,3,19,4105.63,0.06,1,1,MER9242,Entertainment,0.1,1820,LEGITIMATE,0
TXN89B4BFD2,USER6021,6233.97,QR,2026-07-22 04:07:42.382706,54101.94,47867.97,USER3092,0,DEV3150,0,18.59878,73.938469,5.84,114.172.90.245,0,4,5,4141.1,1.51,0,1,MER3247,Shopping,0.21,360,LEGITIMATE,0
TXN7E5FA213,USER6763,5152.68,QR,2026-07-06 13:37:42.380800,68324.48,63171.8,USER9334,0,DEV5177,0,18.41074,73.713256,6.65,189.18.27.222,0,4,10,966.59,5.33,0,1,MER6446,Utilities,0.07,904,LEGITIMATE,0
TXNCC9F3CEF,USER7076,8138.73,QR,2026-07-18 10:15:42.394481,23070.04,14931.31,USER1398,0,DEV3960,0,18.479401,73.827642,9.14,65.70.218.238,0,4,16,1814.73,4.48,0,1,MER7178,Fuel,0.19,611,LEGITIMATE,0
TXN7EEAE455,USER9033,2873.14,P2P,2026-06-19 18:33:42.424734,51455.48,48582.34,USER9755,0,DEV5524,0,18.549654,73.884354,3.45,146.234.111.27,0,2,7,646.35,4.45,1,0,MER3324,Restaurant,0.07,772,LEGITIMATE,0
TXNF5DEB8E5,USER8801,8627.2,P2P,2026-08-08 19:47:42.398132,87334.11,78706.91,USER8352,0,DEV7347,0,18.513889,73.800757,14.79,157.75.79.222,1,0,4,795.89,10.84,1,0,MER8015,Travel,0.1,251,LEGITIMATE,0
TXN21CA8019,USER2624,1827.9,QR,2026-08-07 08:19:42.413207,47261.23,45433.33,USER7817,0,DEV2219,0,18.414817,73.782437,14.27,214.34.99.169,0,2,10,4362.25,0.42,1,1,MER5777,Travel,0.0,573,LEGITIMATE,0
TXN96318F86,USER9965,2965.58,QR,2026-08-04 11:17:42.417867,91421.6,88456.02,USER6030,0,DEV5874,0,18.442943,73.785799,15.52,87.190.247.134,1,4,18,849.3,3.49,0,1,MER7762,Travel,0.03,1593,LEGITIMATE,0
TXNC98CB79E,USER1384,7945.58,P2P,2026-07-03 00:58:42.393549,93359.46,85413.88,USER8480,0,DEV9834,0,18.479085,73.746292,6.42,199.133.61.127,1,2,15,1592.18,4.99,1,0,MER4618,Entertainment,0.05,886,LEGITIMATE,0
TXN086C2F04,USER7032,3693.78,QR,2026-06-22 17:29:42.398343,96299.98,92606.2,USER3986,0,DEV1017,0,18.476147,73.913783,17.51,44.96.59.134,1,2,1,1955.11,1.89,1,1,MER2503,Entertainment,0.18,379,LEGITIMATE,0
TXN12194E0B,USER3891,8784.42,QR,2026-07-28 22:19:42.396463,55733.1,46948.68,USER6992,1,DEV9374,0,18.476369,73.935529,17.28,158.39.184.124,0,0,9,3587.71,2.45,1,1,MER3621,Utilities,0.04,738,LEGITIMATE,0
TXN2724F8C8,USER6940,176250.86,QR,2026-07-02 21:44:42.438464,55343.01,49616.88,USER1698,1,DEV4508,1,18.51345,73.904411,1246.84,251.100.8.196,1,19,57,4819.92,1.19,10,1,MER6729,Grocery,0.94,1609,MULTI_SIGNAL,1
TXN25E0343D,USER7297,4720.91,QR,2026-07-02 10:33:42.396942,98830.98,94110.07,USER1757,0,DEV4222,0,18.541454,73.954742,0.32,42.145.46.151,0,1,6,1216.99,3.88,1,1,MER8166,Shopping,0.17,433,LEGITIMATE,0
TXN7C3E7A8B,USER5627,2537.74,P2P,2026-06-29 22:03:42.425807,85527.6,82989.86,USER5602,0,DEV1216,0,18.463367,73.740544,2.96,236.195.41.26,0,0,10,972.31,2.61,1,0,MER1566,Grocery,0.02,1964,LEGITIMATE,0
TXN190AF3E6,USER1814,6837.22,P2M,2026-06-13 02:57:42.411794,77589.51,70752.29,USER4212,0,DEV2863,1,18.605874,73.969999,11.43,131.119.132.157,0,2,17,2916.75,2.34,1,0,MER5610,Entertainment,0.19,1649,LEGITIMATE,0
TXN1AC68B23,USER8854,8286.39,QR,2026-07-28 05:17:42.408974,93480.76,85194.37,USER1769,0,DEV2345,0,18.614527,73.804329,19.19,134.172.207.74,0,2,13,3055.81,2.71,1,1,MER3574,Entertainment,0.2,844,LEGITIMATE,0
TXN02899393,USER6110,8675.08,P2M,2026-06-14 07:42:42.420612,23646.58,14971.5,USER8891,0,DEV2577,0,18.528102,73.768831,8.18,37.144.103.81,1,2,14,3077.2,2.82,0,0,MER8561,Restaurant,0.09,401,LEGITIMATE,0
TXN26F90501,USER6104,7064.23,P2P,2026-06-12 23:45:42.383195,49103.63,42039.4,USER7685,0,DEV4115,0,18.51626,73.960808,9.68,69.189.56.107,0,1,11,958.91,7.37,0,0,MER1827,Entertainment,0.3,1474,LEGITIMATE,0
TXN1897526C,USER8951,195100.87,QR,2026-06-03 06:49:42.440196,65519.9,56215.87,USER8263,1,DEV7734,1,18.461262,73.978182,479.24,208.206.132.246,1,22,53,2117.78,4.39,10,1,MER2646,Utilities,0.79,1833,MULTI_SIGNAL,1
TXN3C04BB82,USER9587,7694.69,QR,2026-08-05 05:18:42.387648,97909.19,90214.5,USER6504,0,DEV3395,0,18.568106,73.78074,9.36,100.142.89.45,0,4,18,2173.35,3.54,1,1,MER4184,Utilities,0.14,1493,LEGITIMATE,0
TXN1CDE5C57,USER2077,247789.95,QR,2026-07-31 09:40:42.437429,33748.02,23840.57,USER5085,0,DEV5428,0,18.544534,73.88595,6.09,222.174.134.213,0,4,13,2218.46,111.69,0,1,MER2358,Entertainment,0.24,496,HIGH_VALUE,1
TXN5307F44E,USER9698,8765.38,QR,2026-06-02 16:38:42.433492,45024.28,36258.9,USER7113,0,DEV2829,1,18.582384,73.948354,7.99,240.173.84.14,1,3,13,1681.62,5.21,0,1,MER2546,Grocery,0.13,925,LEGITIMATE,0
TXND12E2F98,USER5244,9984.87,QR,2026-07-12 17:08:42.389908,48096.24,38111.37,USER9264,0,DEV4966,0,18.59453,73.817905,16.71,49.189.206.41,0,3,7,1905.79,5.24,0,1,MER4700,Restaurant,0.05,1997,LEGITIMATE,0
TXNAA32BD64,USER4428,9645.26,P2P,2026-08-03 11:40:42.390447,33884.51,24239.25,USER9327,0,DEV4728,0,18.636955,73.852924,17.61,187.239.51.3,0,1,20,3964.7,2.43,1,0,MER9417,Entertainment,0.18,742,LEGITIMATE,0
TXNA2EB061E,USER1695,8523.37,P2P,2026-06-10 11:45:42.429232,90207.25,81683.88,USER2596,1,DEV6468,0,18.526805,73.86646,10.36,77.192.112.14,0,1,6,1573.97,5.42,0,0,MER8564,Shopping,0.03,1869,LEGITIMATE,0
TXN4702065C,USER5072,9892.0,QR,2026-06-16 08:27:42.420494,87222.47,77330.47,USER8978,1,DEV9849,0,18.563074,73.881529,17.2,99.177.248.96,0,4,4,1746.62,5.66,1,1,MER1099,Travel,0.19,725,LEGITIMATE,0
TXN29CA6D5C,USER9656,6918.57,P2M,2026-07-27 08:10:42.388089,60247.48,53328.91,USER5651,0,DEV5887,0,18.483244,73.876244,10.18,55.146.236.65,0,0,10,3638.9,1.9,0,0,MER4180,Shopping,0.08,313,LEGITIMATE,0
TXNB23C992D,USER9993,6988.92,P2M,2026-07-21 06:56:42.395133,84252.06,77263.14,USER9916,0,DEV7150,0,18.561092,73.754558,17.53,143.45.196.149,1,2,5,2280.77,3.06,1,0,MER7879,Shopping,0.06,979,LEGITIMATE,0
TXN7DB8DBFC,USER4781,8248.45,P2M,2026-07-31 19:19:42.406697,90610.39,82361.94,USER5323,0,DEV9646,0,18.631524,73.935142,11.15,146.77.67.146,0,1,20,1514.78,5.45,1,0,MER4384,Grocery,0.11,1036,LEGITIMATE,0
TXN30A22C4E,USER9594,8240.56,QR,2026-06-18 03:05:42.433919,46030.82,37790.26,USER4750,0,DEV4670,0,18.628962,73.997289,3.89,99.126.131.79,1,3,2,3952.78,2.08,1,1,MER9484,Entertainment,0.26,288,LEGITIMATE,0
TXNDDFF8ECA,USER5599,4886.65,P2M,2026-08-07 00:25:42.416737,59276.51,54389.86,USER6059,0,DEV3866,0,18.613981,73.979344,17.47,198.7.99.251,0,1,13,1076.43,4.54,1,0,MER5259,Restaurant,0.2,1368,LEGITIMATE,0
TXN37232F50,USER6565,6732.01,P2P,2026-06-05 05:55:42.379873,81211.82,74479.81,USER8801,0,DEV6393,0,18.451485,73.79903,2.89,144.178.88.58,0,2,12,3437.97,1.96,1,0,MER9930,Entertainment,0.14,1265,LEGITIMATE,0
TXNA24F59AA,USER2551,664.76,P2M,2026-06-07 17:58:42.396287,90176.35,89511.59,USER1577,1,DEV9477,0,18.614533,73.975805,13.16,13.167.139.13,1,4,14,3489.15,0.19,0,0,MER7159,Fuel,0.27,1743,LEGITIMATE,0
TXNA3945AD0,USER4720,3756.92,QR,2026-07-23 08:03:42.407646,32553.28,28796.36,USER9229,0,DEV3586,0,18.625726,73.964783,5.94,116.252.3.114,1,1,11,3101.76,1.21,0,1,MER8062,Grocery,0.04,1730,LEGITIMATE,0
TXNDFF3019F,USER3733,98605.03,P2M,2026-06-29 08:29:42.437610,53108.91,52273.63,USER3075,0,DEV7853,0,18.593001,73.801435,237.08,2.139.54.208,0,0,3,3582.39,0.23,0,0,MER7168,Fuel,0.29,745,NEW_LOCATION,1
TXN85DA09CC,USER4265,8580.33,P2M,2026-06-06 16:52:42.428978,19421.63,10841.3,USER8716,0,DEV8955,0,18.504536,73.995361,6.76,58.68.233.132,0,0,5,1173.37,7.31,1,0,MER4855,Entertainment,0.14,1457,LEGITIMATE,0
TXN14CCF63A,USER4907,3648.17,QR,2026-07-19 15:26:42.430521,45110.62,41462.45,USER8402,0,DEV2000,0,18.533187,73.884793,1.64,17.119.100.30,0,0,10,4320.82,0.84,1,1,MER9668,Restaurant,0.03,1795,LEGITIMATE,0
TXN6A8A0FE9,USER3092,5817.3,P2M,2026-06-18 22:43:42.413517,73672.07,67854.77,USER9749,0,DEV8294,0,18.619028,73.946623,14.97,216.226.205.183,0,3,18,4273.1,1.36,0,0,MER8880,Entertainment,0.15,929,LEGITIMATE,0
TXNA839BD26,USER8779,9149.56,QR,2026-08-06 21:50:42.417951,60085.03,50935.47,USER2872,0,DEV5466,0,18.490122,73.704569,11.27,59.176.16.41,0,0,2,3957.27,2.31,0,1,MER4719,Restaurant,0.22,1247,LEGITIMATE,0
TXNC70BD3B2,USER4783,157.9,QR,2026-07-19 03:33:42.424185,59768.69,59610.79,USER3861,0,DEV4679,0,18.611545,73.932386,12.41,135.26.42.159,1,0,10,4408.95,0.04,0,1,MER2146,Shopping,0.29,920,LEGITIMATE,0
TXN64C76DA5,USER1182,7922.37,P2M,2026-06-14 16:05:42.434340,55950.21,48027.84,USER6022,0,DEV1015,0,18.431541,73.86267,7.6,89.231.214.29,0,0,14,1428.62,5.55,0,0,MER4124,Restaurant,0.0,826,LEGITIMATE,0
TXN38FFB7AE,USER6866,6918.91,QR,2026-07-30 12:02:42.435071,13164.03,6245.12,USER2717,0,DEV3200,0,18.418623,73.948253,15.82,137.72.182.25,0,3,4,3121.07,2.22,0,1,MER3704,Grocery,0.29,1151,LEGITIMATE,0
TXN82D9D409,USER9843,5516.44,P2M,2026-06-01 15:52:42.420254,98817.29,93300.85,USER5442,0,DEV9542,0,18.49947,73.985328,19.95,153.31.199.14,0,1,1,2745.5,2.01,0,0,MER9195,Grocery,0.0,550,LEGITIMATE,0
TXNCEB873CB,USER9644,1316.76,P2P,2026-06-09 11:12:42.411708,37201.11,35884.35,USER3405,0,DEV3672,0,18.553259,73.905418,10.96,163.111.60.114,0,3,1,4278.28,0.31,0,0,MER6970,Restaurant,0.25,1569,LEGITIMATE,0
TXNFB1CC32E,USER5803,7654.0,P2M,2026-06-14 05:04:42.387326,87996.82,80342.82,USER1282,1,DEV4305,0,18.520407,73.839405,16.74,208.49.162.113,0,0,7,4649.11,1.65,0,0,MER1260,Fuel,0.27,95,LEGITIMATE,0
TXN26F8CD1F,USER6470,4615.78,QR,2026-06-08 00:02:42.424862,60160.68,55544.9,USER7166,0,DEV6125,0,18.518433,73.945508,8.04,109.254.76.123,0,4,2,4295.71,1.07,1,1,MER3115,Fuel,0.06,1718,LEGITIMATE,0
TXNE098C854,USER2054,8897.38,QR,2026-06-21 15:10:42.415885,65450.45,56553.07,USER2667,0,DEV3911,1,18.451495,73.75585,0.45,188.64.176.31,1,3,11,1308.38,6.8,1,1,MER9072,Restaurant,0.06,1273,LEGITIMATE,0
TXNB7A68720,USER4819,3476.33,P2P,2026-05-31 14:09:42.402303,87852.31,84375.98,USER1854,0,DEV6304,1,18.519732,73.84365,2.49,86.141.11.216,0,2,17,1796.02,1.94,1,0,MER5643,Fuel,0.11,1600,LEGITIMATE,0
TXNCDA0B30D,USER6965,8810.35,P2P,2026-06-27 20:19:42.432490,62392.33,53581.98,USER5185,0,DEV5762,0,18.500195,73.937569,11.33,96.99.79.222,0,4,15,1674.31,5.26,0,0,MER3813,Restaurant,0.28,903,LEGITIMATE,0
TXN7C37EDCC,USER7738,5883.18,QR,2026-07-16 14:39:42.391656,78859.77,72976.59,USER9117,1,DEV2521,0,18.449616,73.984163,3.01,186.69.123.209,1,2,3,2577.79,2.28,1,1,MER7106,Restaurant,0.06,449,LEGITIMATE,0
TXNC3DE3574,USER2652,9393.71,P2P,2026-07-24 00:00:42.387809,24932.3,15538.59,USER7524,0,DEV2566,0,18.500955,73.798186,11.2,6.91.17.58,0,1,18,4417.95,2.13,0,0,MER2936,Shopping,0.25,1838,LEGITIMATE,0
TXN911CDD32,USER6838,5704.03,P2M,2026-06-18 06:36:42.430435,25977.47,20273.44,USER6060,0,DEV3861,0,18.648595,73.826887,4.42,141.209.153.105,0,2,6,2185.06,2.61,1,0,MER6169,Travel,0.29,1998,LEGITIMATE,0
TXNF0D0BCA9,USER1477,4455.08,P2P,2026-06-27 02:12:42.415575,69225.0,64769.92,USER7781,0,DEV7327,0,18.558314,73.718812,1.04,196.28.129.195,1,1,18,3384.39,1.32,1,0,MER4430,Grocery,0.18,1561,LEGITIMATE,0
TXN073F179E,USER9671,2141.23,P2P,2026-07-24 02:26:42.416099,72501.78,70360.55,USER6035,1,DEV8996,0,18.504576,73.960379,11.13,52.99.135.115,0,2,11,2090.57,1.02,1,0,MER2978,Utilities,0.28,123,LEGITIMATE,0
TXN95AC5FBF,USER5255,3380.76,QR,2026-07-19 21:33:42.419682,94889.75,91508.99,USER3232,0,DEV2554,0,18.50353,73.850629,9.92,81.235.43.218,1,1,3,1217.75,2.78,1,1,MER9025,Restaurant,0.24,1229,LEGITIMATE,0
TXNAF235508,USER7837,2914.88,QR,2026-07-19 03:41:42.397656,24024.32,21109.44,USER8820,0,DEV3823,0,18.452316,73.732488,19.77,229.101.154.122,0,3,17,3651.98,0.8,1,1,MER7763,Fuel,0.18,1614,LEGITIMATE,0
TXN6019E8C1,USER9706,7298.69,P2P,2026-07-07 04:58:42.426624,50163.83,42865.14,USER4735,0,DEV8017,0,18.586429,73.800334,5.89,184.55.5.88,0,2,2,3562.02,2.05,1,0,MER4298,Fuel,0.19,1693,LEGITIMATE,0
TXNF76A973F,USER6191,1801.39,QR,2026-07-18 13:50:42.398833,35683.82,33882.43,USER9428,0,DEV5169,0,18.418161,73.742134,8.56,138.180.156.232,0,2,8,1410.51,1.28,0,1,MER4662,Entertainment,0.07,871,LEGITIMATE,0
TXN10A6F0FA,USER9536,4073.98,P2M,2026-06-11 11:49:42.434201,97229.3,93155.32,USER2833,0,DEV6614,0,18.63847,73.978294,1.11,195.253.164.213,1,1,12,3978.13,1.02,1,0,MER3672,Fuel,0.05,1157,LEGITIMATE,0
TXNAE823869,USER3661,6116.43,P2M,2026-07-05 00:44:42.380702,90556.2,84439.77,USER3853,0,DEV5342,1,18.453378,73.958483,2.16,117.255.154.244,0,3,20,2847.71,2.15,0,0,MER5043,Entertainment,0.0,1921,LEGITIMATE,0
TXN88811E80,USER6330,2460.82,QR,2026-07-26 17:36:42.381900,88323.32,85862.5,USER8361,1,DEV5316,0,18.439112,73.886508,9.11,108.69.131.184,0,1,7,2339.41,1.05,0,1,MER5845,Restaurant,0.03,1090,LEGITIMATE,0
TXN45FEA5EF,USER3239,2724.19,P2P,2026-06-16 22:37:42.382745,10843.27,8119.08,USER1479,0,DEV9730,0,18.445621,73.993598,5.55,211.4.63.244,0,0,14,700.69,3.89,1,0,MER4074,Fuel,0.2,1739,LEGITIMATE,0
TXNE166C5E9,USER6381,8059.36,QR,2026-06-10 10:25:42.427524,64757.67,56698.31,USER6541,0,DEV7067,1,18.617093,73.822085,15.2,3.140.66.151,0,3,11,4035.61,2.0,1,1,MER4700,Restaurant,0.06,671,LEGITIMATE,0
TXN2D297F74,USER8784,1441.47,P2M,2026-07-24 19:28:42.405860,93803.73,92362.26,USER2405,1,DEV7082,0,18.404321,73.75584,10.7,226.3.40.87,1,3,3,2566.25,0.56,1,0,MER2392,Utilities,0.08,386,LEGITIMATE,0
TXN93B7C751,USER2056,1230.01,P2M,2026-06-06 08:17:42.389696,73572.68,72342.67,USER7693,0,DEV1204,1,18.415109,73.721369,0.59,113.108.92.126,0,1,16,3471.01,0.35,1,0,MER9315,Grocery,0.01,193,LEGITIMATE,0
TXNBB5E6F83,USER2070,3767.18,P2M,2026-06-12 13:08:42.434642,68602.67,64835.49,USER8476,0,DEV3586,0,18.503756,73.96923,18.28,134.104.58.207,1,3,19,3268.31,1.15,1,0,MER5443,Restaurant,0.08,1981,LEGITIMATE,0
TXN2CABCC3C,USER1003,7817.04,P2P,2026-06-22 03:35:42.416193,52111.93,44294.89,USER3917,0,DEV4062,0,18.517069,73.749263,9.77,133.159.165.142,0,4,2,2555.65,3.06,0,0,MER6743,Grocery,0.08,588,LEGITIMATE,0
TXN15274906,USER2527,4516.92,QR,2026-07-12 23:03:42.409280,79033.39,74516.47,USER6315,0,DEV2003,0,18.632206,73.703638,19.25,42.227.85.87,0,4,1,812.95,5.56,1,1,MER3520,Restaurant,0.18,1669,LEGITIMATE,0
TXNB8A78139,USER7898,6555.29,P2P,2026-06-17 06:39:42.431159,94526.7,87971.41,USER9658,1,DEV1670,1,18.635893,73.835747,8.88,131.141.217.82,0,3,18,2983.99,2.2,0,0,MER6894,Restaurant,0.29,1560,LEGITIMATE,0
TXN8EF15580,USER1843,4602.82,QR,2026-07-15 15:46:42.414099,49841.96,45239.14,USER1718,0,DEV9116,0,18.474612,73.896178,1.41,41.97.134.190,0,2,4,772.17,5.96,1,1,MER4006,Shopping,0.03,455,LEGITIMATE,0
